64,55,51,1368763200,58,10,2,59,66,26,12, $250,000,99,77,57,5,1357707600,61,46,Fri May 17 00:00:00 -0400 2013,18,6,19,1305916,76,32,20,7,2013-01-09 05:00:00 UTC
72,60,55,1368763200,65,16,4,70,75,30,21, $250,000,99,80,64,7,1357621200,71,43,Fri May 17 00:00:00 -0400 2013,23,8,24,1305699,77,34,26,15,2013-01-08 05:00:00 UTC
71,47,46,1368763200,54,12,4,63,75,37,18, $250,000,99,80,53,6,1357534800,69,44,Fri May 17 00:00:00 -0400 2013,30,7,31,1305484,76,39,32,8,2013-01-07 05:00:00 UTC
70,52,48,1368763200,55,22,7,61,71,35,24, $250,000,99,80,53,16,1357448400,65,40,Fri May 17 00:00:00 -0400 2013,28,19,32,1305318,75,39,34,20,2013-01-06 05:00:00 UTC
68,51,42,1368763200,58,18,3,59,74,37,21, $250,000,99,80,57,9,1357362000,61,39,Fri May 17 00:00:00 -0400 2013,27,11,31,1305110,76,38,35,14,2013-01-05 05:00:00 UTC
65,36,33,1368763200,46,7,1,63,77,20,11, $250,000,99,80,39,4,1357275600,64,30,Fri May 17 00:00:00 -0400 2013,14,5,17,1304888,79,25,18,6,2013-01-04 05:00:00 UTC
63,48,33,1368763200,55,5,1,56,65,23,8, $250,000,99,73,52,2,1357189200,62,29,Fri May 17 00:00:00 -0400 2013,14,3,16,1304691,69,24,22,4,2013-01-03 05:00:00 UTC
73,55,48,1368763200,66,12,6,69,76,24,13, $250,000,99,80,57,7,1357102800,70,36,Fri May 17 00:00:00 -0400 2013,17,10,18,1304460,79,35,20,11,2013-01-02 05:00:00 UTC
63,51,46,1368763200,56,15,6,58,65,38,22, $250,000,99,73,53,7,1357016400,61,40,Fri May 17 00:00:00 -0400 2013,24,9,32,1304244,67,39,34,14,2013-01-01 05:00:00 UTC
54,46,43,1368763200,49,22,4,50,57,37,26, $250,000,99,80,48,13,1356930000,51,41,Fri May 17 00:00:00 -0400 2013,30,20,32,1304037,64,39,35,21,2012-12-31 05:00:00 UTC
